node,degree,closeness,betweenness,clustering,theta_diff,theta2,bc_single,network
16,4,0.3951612903225806,0.027927292850762238,0.0,3.0756287765911363,-14.705889454647703,4.781425367903773,BA N=50 m=2 (G1)
17,2,0.3684210526315789,0.0033163265306122448,0.0,1.4420169343174614,-7.078965014929067,4.9090720410157305,BA N=50 m=2 (G1)
18,3,0.3223684210526316,0.016018665763563717,0.0,2.518790109526016,-11.549385769234549,4.585291059209338,BA N=50 m=2 (G1)
19,3,0.3951612903225806,0.004932985098801425,0.6666666666666666,2.1452560070066795,-10.500606384544719,4.894803394209549,BA N=50 m=2 (G1)
20,3,0.3684210526315789,0.01908672199038345,0.0,2.357907128953867,-11.179675568410175,4.74135534480116,BA N=50 m=2 (G1)
21,4,0.3769230769230769,0.027487950447134122,0.0,3.0602837847960735,-14.511417979591569,4.741853697257216,BA N=50 m=2 (G1)
22,2,0.3475177304964539,0.0027480833603282582,0.0,1.5547494983094268,-7.525363750165855,4.840241954313951,BA N=50 m=2 (G1)
23,2,0.37404580152671757,0.006401667809981134,0.0,1.5098631632114277,-7.391052259892147,4.895180199092764,BA N=50 m=2 (G1)
24,6,0.3951612903225806,0.07448553194726666,0.06666666666666667,4.6924081491660665,-21.438005555096645,4.5686574725829425,BA N=50 m=2 (G1)
25,3,0.3684210526315789,0.016456106252024625,0.3333333333333333,2.2689985848393874,-10.647697871104484,4.692685990308005,BA N=50 m=2 (G1)
26,2,0.32666666666666666,0.0,1.0,1.5488404577933306,-7.53928298801865,4.867695023127201,BA N=50 m=2 (G1)
27,2,0.35251798561151076,0.0,1.0,1.4848225565553523,-7.230093856261384,4.869331910632147,BA N=50 m=2 (G1)
28,3,0.34507042253521125,0.0075194363459669565,0.0,2.333351985827635,-11.069947626908226,4.744225343688016,BA N=50 m=2 (G1)
29,2,0.37404580152671757,0.007046846516384331,0.0,1.4761807138369205,-7.148876399235571,4.8428192647592985,BA N=50 m=2 (G1)
30,3,0.3333333333333333,0.00517155274808336,0.6666666666666666,2.423203510040411,-11.41666341397384,4.711392735554204,BA N=50 m=2 (G1)
31,2,0.31210191082802546,0.0020975056689342404,0.0,1.5769870760635314,-7.403069624174517,4.694438994803958,BA N=50 m=2 (G1)
32,3,0.28994082840236685,0.0035430839002267567,0.3333333333333333,2.5281524264631994,-11.559032267924,4.572126327088077,BA N=50 m=2 (G1)
33,2,0.37404580152671757,0.0,1.0,1.3650368330063074,-6.953566550181179,5.094050491565783,BA N=50 m=2 (G1)
34,3,0.3712121212121212,0.018927571028411364,0.0,2.330012091784516,-11.066050263052421,4.749353148024706,BA N=50 m=2 (G1)
35,2,0.28994082840236685,0.0015164399092970522,0.0,1.6013926444550002,-7.404395815375653,4.623722883337947,BA N=50 m=2 (G1)
36,2,0.3288590604026846,0.008958296522072032,0.0,1.613210889872268,-7.682797760124737,4.7624261702901425,BA N=50 m=2 (G1)
37,2,0.3888888888888889,0.0,1.0,1.3642743316254995,-6.929687097690646,5.079394178320495,BA N=50 m=2 (G1)
38,2,0.3769230769230769,0.0,1.0,1.4446719534532866,-7.07032616893809,4.894070347276738,BA N=50 m=2 (G1)
39,2,0.31210191082802546,0.00517155274808336,0.0,1.6547121456243392,-7.719262342588087,4.665018240786245,BA N=50 m=2 (G1)
40,2,0.35251798561151076,0.0,1.0,1.4736720661764604,-7.209114886655727,4.891939700913414,BA N=50 m=2 (G1)
41,2,0.32666666666666666,0.0017304053656094472,0.0,1.5681021857995985,-7.586965160737184,4.838310429921681,BA N=50 m=2 (G1)
42,2,0.310126582278481,0.008947130439477377,0.0,1.6832343228745525,-7.69981679833338,4.5744176515982495,BA N=50 m=2 (G1)
43,2,0.3684210526315789,0.0033871882086167794,0.0,1.4480341382789206,-7.106318452322416,4.90756278769002,BA N=50 m=2 (G1)
44,2,0.33793103448275863,0.002389050858438614,0.0,1.4874618815561398,-7.243027135425478,4.869386721929325,BA N=50 m=2 (G1)
45,2,0.3602941176470588,0.0033244250080984774,0.0,1.5331664816835655,-7.372034008746283,4.808371495736767,BA N=50 m=2 (G1)
46,2,0.3402777777777778,0.0,1.0,1.5125830059720489,-7.333343761012266,4.8482256722827275,BA N=50 m=2 (G1)
47,3,0.35766423357664234,0.008674849810053892,0.0,2.3678668245841035,-11.154009343585251,4.710572920647411,BA N=50 m=2 (G1)
48,2,0.3798449612403101,0.013052721088435375,0.0,1.4873132297142613,-7.1756871735641194,4.824597152909541,BA N=50 m=2 (G1)
49,2,0.29518072289156627,0.0008503401360544217,0.0,1.6398041893331694,-7.676174259253839,4.681152974963051,BA N=50 m=2 (G1)
0,9,0.4567901234567901,0.03312792537033157,0.05555555555555555,4.127128095523496,-38.22756971583679,9.262511080598749,ER N=75 p=0.1 (G1)
1,8,0.43529411764705883,0.030697458047513462,0.03571428571428571,3.7187164502640044,-34.242736942392,9.20821401695227,ER N=75 p=0.1 (G1)
2,4,0.4088397790055249,0.001371089213554967,0.6666666666666666,1.8030097411049582,-17.037845852715723,9.449669330280065,ER N=75 p=0.1 (G1)
3,10,0.4567901234567901,0.02661286813224241,0.15555555555555556,4.481147379673807,-42.132500839909405,9.402168076644765,ER N=75 p=0.1 (G1)
4,6,0.4157303370786517,0.009482762550064519,0.13333333333333333,2.752052714180415,-25.757041999658632,9.359210987108327,ER N=75 p=0.1 (G1)
5,9,0.4457831325301205,0.02933371095223388,0.05555555555555555,4.106665939890682,-38.24064794764683,9.311847739108961,ER N=75 p=0.1 (G1)
6,7,0.4378698224852071,0.014584146000711404,0.0,3.191000689297539,-29.896173701106076,9.368902301204882,ER N=75 p=0.1 (G1)
7,10,0.44047619047619047,0.02287883509286305,0.06666666666666667,4.478982811151816,-42.163565417539715,9.413647516699651,ER N=75 p=0.1 (G1)
8,6,0.40217391304347827,0.007876987119639479,0.3333333333333333,2.8176925298514774,-25.831447352579502,9.167589110207528,ER N=75 p=0.1 (G1)
9,11,0.4868421052631579,0.034528498859946154,0.05454545454545454,4.911170379136024,-46.223282445685754,9.411867004666489,ER N=75 p=0.1 (G1)
10,7,0.4088397790055249,0.017557168679390552,0.0,3.2807438633574613,-30.18354367962087,9.200213407922528,ER N=75 p=0.1 (G1)
11,7,0.42528735632183906,0.022671020918402063,0.09523809523809523,3.275040223578973,-30.13028568226995,9.199974237062497,ER N=75 p=0.1 (G1)
12,7,0.4327485380116959,0.01709266909221456,0.09523809523809523,3.225328872459901,-29.970002312731978,9.29207640456038,ER N=75 p=0.1 (G1)
13,11,0.4625,0.026082955064228933,0.21818181818181817,4.869383555441772,-46.067009608430425,9.460542404171122,ER N=75 p=0.1 (G1)
14,12,0.4774193548387097,0.03903429936391286,0.09090909090909091,5.334100986164891,-50.25835805266528,9.422085967817418,ER N=75 p=0.1 (G1)
15,6,0.4088397790055249,0.0182710078003329,0.0,2.84578294459574,-25.910230054673114,9.104780849107875,ER N=75 p=0.1 (G1)
16,9,0.45121951219512196,0.01880885419881062,0.16666666666666666,4.056764864753376,-38.13941541602046,9.401436042643079,ER N=75 p=0.1 (G1)
17,5,0.4,0.01106298672558351,0.1,2.3274074285227826,-21.515162351941726,9.244261270403141,ER N=75 p=0.1 (G1)
18,3,0.3557692307692308,0.0013539958745438197,0.3333333333333333,1.4002550671991454,-13.006989034221677,9.289014079583982,ER N=75 p=0.1 (G1)
19,6,0.4277456647398844,0.010175339061580873,0.06666666666666667,2.734417575697897,-25.61976680454474,9.369368830949634,ER N=75 p=0.1 (G1)
20,9,0.43529411764705883,0.01846749887250185,0.2777777777777778,4.050801212033782,-38.043481861008175,9.391594371007832,ER N=75 p=0.1 (G1)
21,5,0.39572192513368987,0.00478060939645216,0.2,2.2830493306788213,-21.42309826601415,9.383545934876668,ER N=75 p=0.1 (G1)
22,10,0.4539877300613497,0.027569219356702514,0.13333333333333333,4.503193694776918,-42.23172211782365,9.378171355766154,ER N=75 p=0.1 (G1)
23,10,0.4625,0.03206027208847515,0.044444444444444446,4.529894965450808,-42.31738881085408,9.341803537081068,ER N=75 p=0.1 (G1)
24,12,0.49333333333333335,0.038716997021434274,0.09090909090909091,5.311817933431435,-50.167463595329664,9.444499834903317,ER N=75 p=0.1 (G1)
25,7,0.43023255813953487,0.014213161428765953,0.047619047619047616,3.183383543737051,-29.88286682318074,9.387139944846394,ER N=75 p=0.1 (G1)
26,7,0.40437158469945356,0.02006480760028039,0.047619047619047616,3.2875718927488933,-30.09139152114395,9.153074823249911,ER N=75 p=0.1 (G1)
27,5,0.3854166666666667,0.005797294153458538,0.1,2.344216150980504,-21.607194123615695,9.21723626662079,ER N=75 p=0.1 (G1)
28,7,0.42045454545454547,0.013833930785985583,0.14285714285714285,3.200757528076238,-29.84532306355481,9.324456101956853,ER N=75 p=0.1 (G1)
29,15,0.5174825174825175,0.07023179648371648,0.10476190476190476,6.618477956898289,-62.21246411260883,9.399814355771358,ER N=75 p=0.1 (G1)
30,6,0.4180790960451977,0.010756852830215831,0.06666666666666667,2.770713627258914,-25.732961995463796,9.287485268162337,ER N=75 p=0.1 (G1)
31,7,0.4431137724550898,0.009890143280554238,0.09523809523809523,3.1464126154953114,-29.720123294621096,9.445717051939333,ER N=75 p=0.1 (G1)
32,9,0.4457831325301205,0.0200176550980601,0.1111111111111111,4.053048097046606,-38.138825979287404,9.409912013400133,ER N=75 p=0.1 (G1)
33,3,0.3523809523809524,0.003316587021873782,0.0,1.4375733126061636,-13.112584341101844,9.121332613868686,ER N=75 p=0.1 (G1)
34,7,0.4180790960451977,0.015042499919933226,0.047619047619047616,3.2315505184453563,-30.01416709667535,9.287853284470593,ER N=75 p=0.1 (G1)
35,8,0.4457831325301205,0.03251211187286859,0.0,3.6934034801428126,-34.05836925657071,9.221404983149519,ER N=75 p=0.1 (G1)
36,8,0.43023255813953487,0.018732657773753665,0.03571428571428571,3.651742252264455,-34.049065379820014,9.324060414917318,ER N=75 p=0.1 (G1)
37,13,0.4966442953020134,0.039880920454090765,0.11538461538461539,5.693150503062583,-54.04420105686467,9.492846013431762,ER N=75 p=0.1 (G1)
38,12,0.46540880503144655,0.04598303707201273,0.15151515151515152,5.454155531038204,-50.52079569119169,9.262808037594594,ER N=75 p=0.1 (G1)
39,6,0.42528735632183906,0.010928265848404806,0.06666666666666667,2.752270304727908,-25.663996714030937,9.324664321649214,ER N=75 p=0.1 (G1)
40,8,0.46540880503144655,0.020531283524837112,0.03571428571428571,3.6025977389120314,-33.91856072219251,9.415028593349355,ER N=75 p=0.1 (G1)
41,2,0.3425925925925926,0.001016525331593825,0.0,0.9627158058605474,-8.761641234119049,9.100963317297193,ER N=75 p=0.1 (G1)
42,11,0.46835443037974683,0.03372136258213498,0.09090909090909091,4.942561353862359,-46.33720638007719,9.375140349824292,ER N=75 p=0.1 (G1)
43,4,0.39361702127659576,0.0030029804002406736,0.16666666666666666,1.837272452001823,-17.19741411591373,9.36029607213458,ER N=75 p=0.1 (G1)
44,4,0.3756345177664975,0.004128594368320395,0.3333333333333333,1.8723667070928975,-17.297501148132234,9.238308437447568,ER N=75 p=0.1 (G1)
45,5,0.4134078212290503,0.00445812260880754,0.2,2.2716802555501907,-21.388210130973384,9.415149900043154,ER N=75 p=0.1 (G1)
46,8,0.43529411764705883,0.01521073901210888,0.14285714285714285,3.6195743905756075,-33.98296606322505,9.388663526769196,ER N=75 p=0.1 (G1)
47,7,0.4327485380116959,0.014699095625242143,0.047619047619047616,3.17914035997212,-29.81303246875183,9.37770248967972,ER N=75 p=0.1 (G1)
48,12,0.4900662251655629,0.03391500418880161,0.19696969696969696,5.2648912390780325,-50.017000117858785,9.500101302494821,ER N=75 p=0.1 (G1)
49,3,0.35071090047393366,0.0017781480110247235,0.3333333333333333,1.4149785604501872,-13.019768939921736,9.201389550227098,ER N=75 p=0.1 (G1)
50,5,0.4180790960451977,0.005847543327398284,0.2,2.2828829095976886,-21.39453973429503,9.371720137002287,ER N=75 p=0.1 (G1)
51,10,0.45121951219512196,0.04554085156926761,0.044444444444444446,4.57123270915497,-42.338608274871234,9.261967387938531,ER N=75 p=0.1 (G1)
52,7,0.4327485380116959,0.010407392734357408,0.09523809523809523,3.169214260893714,-29.802726299489485,9.403821845445426,ER N=75 p=0.1 (G1)
53,6,0.40437158469945356,0.011891073330761743,0.0,2.7816815636700305,-25.81930884942851,9.281906738226223,ER N=75 p=0.1 (G1)
54,8,0.4327485380116959,0.02125358130224748,0.10714285714285714,3.66318898373995,-34.02496160974994,9.288344598320995,ER N=75 p=0.1 (G1)
55,4,0.37373737373737376,0.004812925360870567,0.0,1.8743362466386593,-17.360895461113294,9.262423160330734,ER N=75 p=0.1 (G1)
56,4,0.37755102040816324,0.003176039801850905,0.16666666666666666,1.8499058511114228,-17.271686106444907,9.336521691667759,ER N=75 p=0.1 (G1)
57,8,0.44047619047619047,0.0201132047022458,0.10714285714285714,3.655793214835299,-34.07166119468503,9.31990930351897,ER N=75 p=0.1 (G1)
58,8,0.4431137724550898,0.014674112080149506,0.21428571428571427,3.6127758916590835,-33.90566480043863,9.38493441531139,ER N=75 p=0.1 (G1)
59,5,0.4,0.005096496177496773,0.1,2.2881435973922777,-21.46432725005215,9.380673168639564,ER N=75 p=0.1 (G1)
60,14,0.5068493150684932,0.062264805326151355,0.08791208791208792,6.185773203564892,-58.18549824810388,9.406341993685007,ER N=75 p=0.1 (G1)
61,8,0.43023255813953487,0.015186231944719143,0.14285714285714285,3.612982903607758,-33.97164713113468,9.402659253441847,ER N=75 p=0.1 (G1)
62,11,0.46540880503144655,0.03855453722759192,0.07272727272727272,4.961232871591783,-46.404310052870535,9.353382768743524,ER N=75 p=0.1 (G1)
63,8,0.43529411764705883,0.01896495692771672,0.07142857142857142,3.6459852574535105,-34.11188188684191,9.356012018179934,ER N=75 p=0.1 (G1)
64,5,0.387434554973822,0.012244545255265925,0.0,2.3792786646309025,-21.604776125735572,9.080389130916332,ER N=75 p=0.1 (G1)
65,8,0.4431137724550898,0.020128176229865836,0.03571428571428571,3.642731180307848,-34.0730581501034,9.353711944021045,ER N=75 p=0.1 (G1)
66,1,0.2868217054263566,0.0,0.0,0.5047975417049262,-4.415747711861519,8.747561838252166,ER N=75 p=0.1 (G1)
67,7,0.42045454545454547,0.011703942525860335,0.09523809523809523,3.1976845662566937,-29.933960390740395,9.361136087848088,ER N=75 p=0.1 (G1)
68,6,0.4,0.03679727665848791,0.06666666666666667,2.9305187566389,-25.863372329819967,8.825526972392916,ER N=75 p=0.1 (G1)
69,6,0.39361702127659576,0.007491649949958468,0.2,2.756285709804203,-25.743134169058358,9.339791617933201,ER N=75 p=0.1 (G1)
70,8,0.4327485380116959,0.009108205162404093,0.25,3.5411931728488995,-33.687217104364365,9.512956639206132,ER N=75 p=0.1 (G1)
71,6,0.4157303370786517,0.01050384988741153,0.0,2.7556454782223128,-25.70468336833737,9.328008109707802,ER N=75 p=0.1 (G1)
72,10,0.4484848484848485,0.029554382435561726,0.044444444444444446,4.526176698891923,-42.32997696781556,9.352259044190339,ER N=75 p=0.1 (G1)
73,4,0.3915343915343915,0.003149205375232772,0.16666666666666666,1.824959494801238,-17.17373649772194,9.410475436109548,ER N=75 p=0.1 (G1)
74,6,0.4065934065934066,0.007596734993995269,0.13333333333333333,2.7476666623807517,-25.713008494026298,9.358125148902497,ER N=75 p=0.1 (G1)
0,10,0.4625,0.11883913733228801,0.06666666666666667,9.382129299774931,-43.381064225689244,4.623797310779965,BA N=75 m=2 (G1)
1,4,0.3894736842105263,0.02046293621636087,0.16666666666666666,3.795348828056529,-17.410693882335003,4.587376462903526,BA N=75 m=2 (G1)
2,29,0.5692307692307692,0.46634039681984885,0.04926108374384237,23.165194090482913,-109.00380382426678,4.705499267500177,BA N=75 m=2 (G1)
3,15,0.5,0.20142531375408093,0.0761904761904762,13.633798708901253,-62.75070799629802,4.602584308020424,BA N=75 m=2 (G1)
4,8,0.46540880503144655,0.06694166728413305,0.17857142857142858,7.477419226403903,-34.4843485099955,4.61179819746177,BA N=75 m=2 (G1)
5,2,0.38144329896907214,0.0,1.0,1.7450819632344992,-8.45819348566006,4.846874624721264,BA N=75 m=2 (G1)
6,8,0.4277456647398844,0.04086739292218745,0.17857142857142858,7.315354226932669,-33.88357841810051,4.631843840637627,BA N=75 m=2 (G1)
7,4,0.36097560975609755,0.02087542532748012,0.16666666666666666,3.9137001670574456,-17.804555593898026,4.5492896322930525,BA N=75 m=2 (G1)
8,9,0.43529411764705883,0.07509234564029084,0.05555555555555555,8.402889899186398,-39.02594641494714,4.6443481805855615,BA N=75 m=2 (G1)
9,12,0.44047619047619047,0.14285074627540384,0.030303030303030304,11.421305644823136,-52.266159194830955,4.576198275415326,BA N=75 m=2 (G1)
10,6,0.35071090047393366,0.023938653390708175,0.0,5.968070803428137,-27.02030438466641,4.527477182265598,BA N=75 m=2 (G1)
11,4,0.3557692307692308,0.02277370702028236,0.0,4.053645883275802,-18.577160020590266,4.582827547229614,BA N=75 m=2 (G1)
12,10,0.4277456647398844,0.04825045578470237,0.15555555555555556,9.105603390464864,-42.29873549367711,4.645352282526512,BA N=75 m=2 (G1)
13,4,0.37373737373737376,0.017532320614512396,0.0,3.9546448851300937,-18.127443077343365,4.583835869942349,BA N=75 m=2 (G1)
14,2,0.37373737373737376,0.0,1.0,1.7162826819743344,-8.385393422704285,4.885788052733892,BA N=75 m=2 (G1)
15,3,0.3854166666666667,0.006525214059460635,0.3333333333333333,2.7090047840117712,-12.895788424324596,4.760341694645217,BA N=75 m=2 (G1)
16,7,0.4228571428571429,0.08496689147374081,0.09523809523809523,6.9547710728247125,-31.408867834461276,4.516161280590422,BA N=75 m=2 (G1)
17,3,0.36097560975609755,0.006581790828366172,0.0,2.8799197945204824,-13.357058973624941,4.637996863328946,BA N=75 m=2 (G1)
18,2,0.357487922705314,0.0011465251191278589,0.0,1.8564705507126895,-8.897771758177406,4.792842932392112,BA N=75 m=2 (G1)
19,2,0.4,0.0,1.0,1.7068570408635857,-8.345370720607049,4.889320265735144,BA N=75 m=2 (G1)
20,3,0.33636363636363636,0.009658987398713428,0.0,2.922073065985357,-13.540021367195088,4.633703901797964,BA N=75 m=2 (G1)
21,2,0.40217391304347827,0.004860174380722328,0.0,1.7524704272375953,-8.510056063983143,4.856034048687186,BA N=75 m=2 (G1)
22,2,0.3523809523809524,0.0016857499734212065,0.0,1.90240323367264,-9.0643393228501,4.764678256644441,BA N=75 m=2 (G1)
23,2,0.32599118942731276,0.0027847846340997022,0.0,1.971689922753427,-9.214861718060089,4.673585644334842,BA N=75 m=2 (G1)
24,3,0.3490566037735849,0.01101678978391307,0.0,2.9456589336946752,-13.771151959129297,4.675066689359193,BA N=75 m=2 (G1)
25,4,0.30327868852459017,0.006751614628326957,0.0,4.170510794733328,-18.699866330698995,4.483831178260913,BA N=75 m=2 (G1)
26,3,0.38341968911917096,0.0009482084824550578,0.6666666666666666,2.717458585790011,-12.913450073063725,4.752031968615841,BA N=75 m=2 (G1)
27,2,0.37185929648241206,0.0055119209228798255,0.0,1.812178796349805,-8.56591886531044,4.726861876192574,BA N=75 m=2 (G1)
28,7,0.4065934065934066,0.05388762991502717,0.09523809523809523,6.855896819783602,-31.491012866331204,4.59327403753506,BA N=75 m=2 (G1)
29,4,0.3474178403755869,0.012186109788849517,0.0,3.909090194166403,-17.791506093840642,4.5513163447574545,BA N=75 m=2 (G1)
30,2,0.38144329896907214,0.003912131309391584,0.0,1.8237960144243601,-8.64658672529428,4.740983452594823,BA N=75 m=2 (G1)
31,3,0.33636363636363636,0.017402578703948565,0.0,3.1662702700633574,-14.241172251154104,4.497775311792678,BA N=75 m=2 (G1)
32,3,0.334841628959276,0.011162679313364246,0.0,3.0430346259324796,-13.967049796536633,4.589842546486535,BA N=75 m=2 (G1)
33,4,0.3915343915343915,0.030425867069702687,0.16666666666666666,3.800519090556687,-17.579720079619484,4.625610255004525,BA N=75 m=2 (G1)
34,3,0.3148936170212766,0.002637911884487227,0.0,3.0366918366765656,-13.616280085195534,4.483918954416377,BA N=75 m=2 (G1)
35,2,0.3425925925925926,0.006016290262865604,0.0,1.9730805868022063,-9.044585027519012,4.583991697053627,BA N=75 m=2 (G1)
36,2,0.3915343915343915,0.004686343727439618,0.0,1.7929093342022373,-8.637879053772114,4.8178002584919195,BA N=75 m=2 (G1)
37,4,0.3645320197044335,0.013717220909001734,0.16666666666666666,4.016706265161623,-18.483661748997676,4.601696148237997,BA N=75 m=2 (G1)
38,4,0.3162393162393162,0.018338276557454635,0.0,4.252078453559278,-18.83633600152816,4.429912619735618,BA N=75 m=2 (G1)
39,4,0.3523809523809524,0.018318442633511126,0.16666666666666666,4.1937029927677365,-18.775443159111855,4.47705600312924,BA N=75 m=2 (G1)
40,6,0.33183856502242154,0.03542471042471043,0.06666666666666667,6.301935395267616,-28.220477992449332,4.478065264464827,BA N=75 m=2 (G1)
41,4,0.34579439252336447,0.03214031433209516,0.0,4.248096464867487,-18.91225397438538,4.451936092033946,BA N=75 m=2 (G1)
42,2,0.37948717948717947,0.004302345398235809,0.0,1.8102992447139776,-8.56197327965699,4.72959004134687,BA N=75 m=2 (G1)
43,5,0.3894736842105263,0.056229174379859304,0.1,4.9857698984339685,-22.277343433515203,4.468185232638297,BA N=75 m=2 (G1)
44,2,0.37755102040816324,0.004158953474021967,0.0,1.8127015239619357,-8.550752326758198,4.717131978831918,BA N=75 m=2 (G1)
45,3,0.3474178403755869,0.013253762568831063,0.0,3.0800737658115978,-13.854211674623606,4.498012946444167,BA N=75 m=2 (G1)
46,2,0.37185929648241206,0.0,1.0,1.7248837359259799,-8.384673905620001,4.861008154337315,BA N=75 m=2 (G1)
47,3,0.37755102040816324,0.013328396890040723,0.3333333333333333,2.779503327029051,-12.91559388956336,4.64672726381247,BA N=75 m=2 (G1)
48,3,0.29838709677419356,0.011781622055594658,0.0,3.2659581395845656,-14.457303254273262,4.426665204016439,BA N=75 m=2 (G1)
49,2,0.34418604651162793,0.0007636569280404898,0.0,1.894057928812531,-9.010131877072967,4.7570519042793045,BA N=75 m=2 (G1)
50,2,0.2730627306273063,0.0004473651733925706,0.0,2.0861986027022024,-9.337310631279374,4.475753468142957,BA N=75 m=2 (G1)
51,2,0.29959514170040485,0.003229821722972408,0.0,2.115489539624331,-9.462381193841056,4.472903796783314,BA N=75 m=2 (G1)
52,2,0.37185929648241206,0.0,1.0,1.7248837359259817,-8.384673905620003,4.861008154337312,BA N=75 m=2 (G1)
53,2,0.3231441048034934,0.00799277751332546,0.0,2.0953971044029203,-9.488599890513656,4.528306291239921,BA N=75 m=2 (G1)
54,2,0.3203463203463203,0.003134178134178134,0.0,2.0235959119668827,-9.32975366683323,4.610482563075032,BA N=75 m=2 (G1)
55,3,0.2813688212927757,0.007599771983333628,0.0,3.3373622176138547,-14.640161606586496,4.386746373923389,BA N=75 m=2 (G1)
56,2,0.37948717948717947,0.003993727281398513,0.0,1.8107318084238884,-8.636344406599033,4.7695326090926455,BA N=75 m=2 (G1)
57,3,0.3394495412844037,0.022514308473212584,0.0,3.141047877784974,-14.01069144321104,4.46051508552337,BA N=75 m=2 (G1)
58,2,0.3474178403755869,0.0,1.0,1.860268759951154,-8.869806906609819,4.768024436879066,BA N=75 m=2 (G1)
59,2,0.37373737373737376,0.0,1.0,1.7847056243634594,-8.471484680545775,4.746712603411697,BA N=75 m=2 (G1)
60,2,0.2642857142857143,0.0011156949513113899,0.0,2.2470367255947217,-9.86163442935692,4.388728638490253,BA N=75 m=2 (G1)
61,2,0.4,0.0,1.0,1.7068570408635857,-8.34537072060705,4.8893202657351456,BA N=75 m=2 (G1)
62,2,0.37185929648241206,0.0,1.0,1.7248837359259799,-8.384673905620005,4.861008154337318,BA N=75 m=2 (G1)
63,3,0.30962343096234307,0.013570201241434123,0.0,3.253356122937376,-14.2646411517388,4.3845925907612,BA N=75 m=2 (G1)
64,2,0.34418604651162793,0.003886861421107997,0.0,1.9873371258314556,-9.19608908188097,4.627342267373756,BA N=75 m=2 (G1)
65,2,0.28793774319066145,0.0006787609527335555,0.0,2.0007130077068425,-9.047846218121945,4.522310887803102,BA N=75 m=2 (G1)
66,2,0.34579439252336447,0.0017847593190058943,0.0,1.9547696925683251,-9.146853093710488,4.679248470285344,BA N=75 m=2 (G1)
67,2,0.3523809523809524,0.00581217601765547,0.0,1.9818133554894892,-9.245921478940403,4.665384584945815,BA N=75 m=2 (G1)
68,2,0.3135593220338983,0.00046279155868196966,0.0,1.9174876564531296,-8.961303062430023,4.673460625559479,BA N=75 m=2 (G1)
69,2,0.3394495412844037,0.0021930443163319874,0.0,1.957099609641963,-9.183098825072046,4.692197974916579,BA N=75 m=2 (G1)
70,2,0.275092936802974,0.0032364556337159075,0.0,2.2188340347183786,-9.665981590203124,4.35633374959924,BA N=75 m=2 (G1)
71,2,0.37373737373737376,0.0,1.0,1.7162826819743309,-8.38539342270428,4.885788052733899,BA N=75 m=2 (G1)
72,2,0.3474178403755869,0.0008071672455234099,0.0,1.944576851062667,-9.195982281595843,4.729040293043933,BA N=75 m=2 (G1)
73,2,0.33636363636363636,0.0034074681334955305,0.0,2.044244540483943,-9.360471895610516,4.578939412695983,BA N=75 m=2 (G1)
74,2,0.30833333333333335,0.0,1.0,2.0900793362033045,-9.487719474315837,4.5394063804059135,BA N=75 m=2 (G1)
0,8,0.42857142857142855,0.00555297304764861,0.14285714285714285,2.589727019860149,-34.45346989788347,13.30390023105371,ER N=100 p=0.1 (G1)
1,8,0.4419642857142857,0.00577488595921647,0.14285714285714285,2.574037314394616,-34.37232322675377,13.353467346621487,ER N=100 p=0.1 (G1)
2,17,0.5129533678756477,0.03376695490799984,0.09558823529411764,5.386161238728178,-71.95327664210431,13.358916202644998,ER N=100 p=0.1 (G1)
3,7,0.42857142857142855,0.005380882110297959,0.19047619047619047,2.259593294949102,-30.094201667068916,13.318415191945768,ER N=100 p=0.1 (G1)
4,10,0.4541284403669725,0.010657914953440178,0.08888888888888889,3.206558764797208,-42.81535314456978,13.352430529143145,ER N=100 p=0.1 (G1)
5,11,0.4604651162790698,0.013035692211142291,0.03636363636363636,3.534233680724519,-47.1180390888628,13.33189691045092,ER N=100 p=0.1 (G1)
6,6,0.4057377049180328,0.0028770866665115266,0.0,1.9415916544947471,-25.884415736761742,13.331544599936768,ER N=100 p=0.1 (G1)
7,17,0.5051020408163265,0.025866288198347468,0.17647058823529413,5.331809004300922,-71.72395361689081,13.452086066667887,ER N=100 p=0.1 (G1)
8,10,0.4647887323943662,0.012073426868323297,0.1111111111111111,3.2181930464684143,-42.86114281056645,13.318387738610484,ER N=100 p=0.1 (G1)
9,13,0.4714285714285714,0.020609646330156085,0.0641025641025641,4.1798891877439175,-55.58622159814336,13.298491682777327,ER N=100 p=0.1 (G1)
10,13,0.4900990099009901,0.020760146719093736,0.0641025641025641,4.155780443851675,-55.4224373175274,13.336228433223141,ER N=100 p=0.1 (G1)
11,15,0.495,0.021431029115469576,0.14285714285714285,4.754326594375854,-63.68782946045068,13.395762406350123,ER N=100 p=0.1 (G1)
