g1_idx,g2_idx,same_graph,theta_diff,theta2,phi20,bc_single,bc_two,enhancement,g1_n_edges,g1_mean_degree,g1_max_degree,g1_var_degree,g1_mean_closeness,g1_mean_betweenness,g1_clustering,g1_diameter,g1_alg_conn,g2_n_edges,g2_mean_degree,g2_max_degree,g2_var_degree,g2_mean_closeness,g2_mean_betweenness,g2_clustering,g2_diameter,g2_alg_conn
0,70,0,0.0,-0.6666666666666669,-0.20503525841268622,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.6666666666666666,0.7242063492063492,0.09999999999999999,0.47222222222222215,2,1.6072437528048946
0,71,0,0.0,-0.6666666666666669,-0.20401045250193847,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.6666666666666666,0.701058201058201,0.11666666666666668,0.7222222222222222,3,1.1863934973516694
0,72,0,0.0,-0.6666666666666669,-0.20294651007903616,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.6666666666666666,0.701058201058201,0.11666666666666668,0.4444444444444444,3,1.4384471871911704
0,73,0,0.0,-0.6666666666666669,-0.20601934140673225,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.6666666666666666,0.7242063492063492,0.10000000000000002,0.5,2,1.267949192431123
0,74,0,0.0,-0.6666666666666669,-0.20685909324688698,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.6666666666666666,0.7242063492063493,0.09999999999999999,0.27777777777777773,2,2.0000000000000004
0,75,0,0.0,-0.6666666666666669,-0.20810249056759397,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.3333333333333333,0.7192460317460317,0.10000000000000002,0.4166666666666667,2,1.697224362268006
0,76,0,0.0,-0.6666666666666669,-0.20590648644548581,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.3333333333333333,0.7192460317460317,0.09999999999999999,0.5555555555555555,2,1.4384471871911695
0,77,0,0.0,-0.6666666666666669,-0.2051463537327276,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,0.3333333333333333,0.7192460317460317,0.09999999999999999,0.27777777777777773,2,1.7856802566224659
0,78,0,0.0,-0.6666666666666669,-0.20567804288734526,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,3,0.0,0.7142857142857143,0.09999999999999999,0.3333333333333333,2,2.0000000000000004
0,79,0,0.0,-0.6666666666666669,-0.2045454545454546,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,3,0.0,0.7142857142857143,0.09999999999999999,0.0,2,3.000000000000002
